action,newObservation,reward,observation,qValue
0,-0.5579620495175156$-0.0007483149072870747,-1.0,-0.5572137346102285$0.0,-31.237255
2,-0.5574530961230041$0.0005089533945115253,-1.0,-0.5579620495175156$-0.0007483149072870747,-31.085526
0,-0.5576906716101148$-0.00023757548711066177,-1.0,-0.5574530961230041$0.0005089533945115253,-31.333424
0,-0.5586730034090749$-0.0009823317989600692,-1.0,-0.5576906716101148$-0.00023757548711066177,-31.186504
2,-0.5583927636499205$0.00028023975915434426,-1.0,-0.5586730034090749$-0.0009823317989600692,-31.075207
0,-0.5588520425987662$-0.0004592789488456453,-1.0,-0.5583927636499205$0.00028023975915434426,-31.279787
0,-0.5600474146602399$-0.0011953720614736878,-1.0,-0.5588520425987662$-0.0004592789488456453,-31.132023
0,-0.5619699663522163$-0.0019225516919764408,-1.0,-0.5600474146602399$-0.0011953720614736878,-31.067661
0,-0.5646053692698281$-0.002635402917611817,-1.0,-0.5619699663522163$-0.0019225516919764408,-31.027996
0,-0.567933997883515$-0.0033286286136868957,-1.0,-0.5646053692698281$-0.002635402917611817,-30.990683
0,-0.5719310918539707$-0.003997093970455744,-1.0,-0.567933997883515$-0.0033286286136868957,-30.955996
0,-0.5765669622981845$-0.0046358704442137555,-1.0,-0.5719310918539707$-0.003997093970455744,-30.924194
0,-0.5818072410846892$-0.005240278786504725,-1.0,-0.5765669622981845$-0.0046358704442137555,-30.895512
0,-0.5876131717628492$-0.005805930678159989,-1.0,-0.5818072410846892$-0.005240278786504725,-30.87016
0,-0.5939419401431904$-0.006328768380341106,-1.0,-0.5876131717628492$-0.005805930678159989,-30.909817
0,-0.6007470418590299$-0.006805101715839561,-1.0,-0.5939419401431904$-0.006328768380341106,-30.960083
0,-0.6079786834820633$-0.0072316416230333745,-1.0,-0.6007470418590299$-0.006805101715839561,-31.018288
0,-0.6155842129749304$-0.007605529492867106,-1.0,-0.6079786834820633$-0.0072316416230333745,-31.08399
0,-0.6235085744889546$-0.007924361514024252,-1.0,-0.6155842129749304$-0.007605529492867106,-31.156712
0,-0.6316947818064508$-0.008186207317496148,-1.0,-0.6235085744889546$-0.007924361514024252,-31.19271
0,-0.6400844041356603$-0.008389622329209454,-1.0,-0.6316947818064508$-0.008186207317496148,-31.212048
0,-0.6486180575396904$-0.00853365340403012,-1.0,-0.6400844041356603$-0.008389622329209454,-31.202934
2,-0.6552358950575867$-0.00661783751789635,-1.0,-0.6486180575396904$-0.00853365340403012,-31.201635
0,-0.6618919166470234$-0.006656021589436657,-1.0,-0.6552358950575867$-0.00661783751789635,-31.320992
0,-0.6685402392724397$-0.006648322625416309,-1.0,-0.6618919166470234$-0.006656021589436657,-31.277878
0,-0.6751354340469842$-0.00659519477454454,-1.0,-0.6685402392724397$-0.006648322625416309,-31.240154
0,-0.6816328489804219$-0.006497414933437704,-1.0,-0.6751354340469842$-0.00659519477454454,-31.178698
0,-0.6879889142291411$-0.00635606524871923,-1.0,-0.6816328489804219$-0.006497414933437704,-31.110428
2,-0.6921614272769915$-0.004172513047850402,-1.0,-0.6879889142291411$-0.00635606524871923,-31.026075
2,-0.6941229168086547$-0.0019614895316631712,-1.0,-0.6921614272769915$-0.004172513047850402,-30.941069
2,-0.6938605339230874$0.0002623828855672721,-1.0,-0.6941229168086547$-0.0019614895316631712,-30.887371
2,-0.6913759949357341$0.0024845389873533763,-1.0,-0.6938605339230874$0.0002623828855672721,-30.874355
2,-0.6866855892549486$0.004690405680785513,-1.0,-0.6913759949357341$0.0024845389873533763,-30.953384
2,-0.6798202505184288$0.0068653387365197925,-1.0,-0.6866855892549486$0.004690405680785513,-31.062086
2,-0.6708256739687027$0.008994576549726043,-1.0,-0.6798202505184288$0.0068653387365197925,-31.076141
2,-0.6597624487328162$0.011063225235886556,-1.0,-0.6708256739687027$0.008994576549726043,-30.740232
2,-0.6467061611040239$0.01305628762879228,-1.0,-0.6597624487328162$0.011063225235886556,-30.388355
2,-0.631747415032926$0.014958746071097874,-1.0,-0.6467061611040239$0.01305628762879228,-30.034376
2,-0.6149917098094604$0.016755705223465645,-1.0,-0.631747415032926$0.014958746071097874,-29.68092
2,-0.596559113324879$0.018432596484581384,-1.0,-0.6149917098094604$0.016755705223465645,-29.330667
1,-0.5775836731645502$0.018975440160328774,-1.0,-0.596559113324879$0.018432596484581384,-29.329016
2,-0.5572051139367591$0.02037855922779111,-1.0,-0.5775836731645502$0.018975440160328774,-29.064651
2,-0.5355749339429079$0.02163017999385122,-1.0,-0.5572051139367591$0.02037855922779111,-29.079884
2,-0.5128549520845845$0.02271998185832338,-1.0,-0.5355749339429079$0.02163017999385122,-29.11911
2,-0.48921553495157477$0.02363941713300978,-1.0,-0.5128549520845845$0.02271998185832338,-29.196491
2,-0.46483353507532543$0.024381999876249366,-1.0,-0.48921553495157477$0.02363941713300978,-29.2964
2,-0.43988999500532094$0.02494354007000449,-1.0,-0.46483353507532543$0.024381999876249366,-29.63858
2,-0.4145676927568927$0.02532230224842826,-1.0,-0.43988999500532094$0.02494354007000449,-29.665829
2,-0.38904861989180745$0.02551907286508525,-1.0,-0.4145676927568927$0.02532230224842826,-29.60859
2,-0.36351149213432377$0.025537127757483694,-1.0,-0.38904861989180745$0.02551907286508525,-29.58196
2,-0.33812939292602984$0.025382099208293932,-1.0,-0.36351149213432377$0.025537127757483694,-29.528536
2,-0.313067642625222$0.025061750300807838,-1.0,-0.33812939292602984$0.025382099208293932,-29.54208
2,-0.288481971123565$0.024585671501657018,-1.0,-0.313067642625222$0.025061750300807838,-29.589813
2,-0.264517051293548$0.023964919830016983,-1.0,-0.288481971123565$0.024585671501657018,-29.657213
2,-0.24130542723650583$0.023211624057042197,-1.0,-0.264517051293548$0.023964919830016983,-29.68122
2,-0.21896684726520863$0.022338579971297214,-1.0,-0.24130542723650583$0.023211624057042197,-29.683014
0,-0.1996079892037337$0.01935885806147492,-1.0,-0.21896684726520863$0.022338579971297214,-29.733904
0,-0.18331412884688972$0.016293860356843992,-1.0,-0.1996079892037337$0.01935885806147492,-29.892498
0,-0.17015165507620572$0.013162473770683995,-1.0,-0.18331412884688972$0.016293860356843992,-29.777937
0,-0.16017048708965803$0.009981167986547688,-1.0,-0.17015165507620572$0.013162473770683995,-29.629158
0,-0.15340621566463736$0.006764271425020667,-1.0,-0.16017048708965803$0.009981167986547688,-29.45502
0,-0.1498818327600884$0.0035243829045489483,-1.0,-0.15340621566463736$0.006764271425020667,-29.382336
0,-0.1496089529600371$0.0002728798000512971,-1.0,-0.1498818327600884$0.0035243829045489483,-29.469187
0,-0.15258846505639778$-0.002979512096360701,-1.0,-0.1496089529600371$0.0002728798000512971,-29.585545
2,-0.1568105829229702$-0.004222117866572429,-1.0,-0.15258846505639778$-0.002979512096360701,-29.656532
0,-0.1642611324695625$-0.007450549546592309,-1.0,-0.1568105829229702$-0.004222117866572429,-29.516933
0,-0.17491423077509724$-0.010653098305534727,-1.0,-0.1642611324695625$-0.007450549546592309,-29.220247
2,-0.1867309612779543$-0.011816730502857052,-1.0,-0.17491423077509724$-0.010653098305534727,-29.099499
0,-0.20166557337586882$-0.014934612097914524,-1.0,-0.1867309612779543$-0.011816730502857052,-28.871176
0,-0.21965644538152082$-0.017990872005651994,-1.0,-0.20166557337586882$-0.014934612097914524,-28.616793
0,-0.24062387671010355$-0.02096743132858271,-1.0,-0.21965644538152082$-0.017990872005651994,-28.395388
0,-0.2644677337608232$-0.023843857050719678,-1.0,-0.24062387671010355$-0.02096743132858271,-28.21093
1,-0.2900651502347041$-0.025597416473880866,-1.0,-0.2644677337608232$-0.023843857050719678,-28.284746
0,-0.31827425957432376$-0.028209109339619703,-1.0,-0.2900651502347041$-0.025597416473880866,-28.081682
