action,newObservation,reward,observation,qValue
2,-0.4379066915400381$0.0003670276902578033,-1.0,-0.4382737192302959$0.0,-30.94784
0,-0.43917529879108164$-0.0012686072510435698,-1.0,-0.4379066915400381$0.0003670276902578033,-30.827139
0,-0.4420703345200896$-0.0028950357290079545,-1.0,-0.43917529879108164$-0.0012686072510435698,-30.725727
2,-0.44457075527544154$-0.002500420755351975,-1.0,-0.4420703345200896$-0.0028950357290079545,-30.79393
1,-0.44765834917472086$-0.0030875938992793376,-1.0,-0.44457075527544154$-0.002500420755351975,-30.838036
0,-0.45231058216642744$-0.004652232991706586,-1.0,-0.44765834917472086$-0.0030875938992793376,-30.678848
0,-0.4584934101900566$-0.006182828023629192,-1.0,-0.45231058216642744$-0.004652232991706586,-30.613878
0,-0.46616142979053987$-0.00766801960048322,-1.0,-0.4584934101900566$-0.006182828023629192,-30.565529
0,-0.47525810090031906$-0.009096671109779204,-1.0,-0.46616142979053987$-0.00766801960048322,-30.506596
0,-0.48571605756671454$-0.010457956666395467,-1.0,-0.47525810090031906$-0.009096671109779204,-30.475266
2,-0.49545752340131544$-0.00974146583460091,-1.0,-0.48571605756671454$-0.010457956666395467,-30.316322
0,-0.5064097980003064$-0.010952274598990917,-1.0,-0.49545752340131544$-0.00974146583460091,-30.30904
2,-0.5164909328038221$-0.010081134803515673,-1.0,-0.5064097980003064$-0.010952274598990917,-30.316984
0,-0.5276253723885315$-0.011134439584709357,-1.0,-0.5164909328038221$-0.010081134803515673,-30.400822
0,-0.5397296132317667$-0.01210424084323523,-1.0,-0.5276253723885315$-0.011134439584709357,-30.351238
0,-0.5527129200069285$-0.012983306775161824,-1.0,-0.5397296132317667$-0.01210424084323523,-30.317024
0,-0.5664781482220126$-0.013765228215084128,-1.0,-0.5527129200069285$-0.012983306775161824,-30.288486
0,-0.5809226673561049$-0.014444519134092303,-1.0,-0.5664781482220126$-0.013765228215084128,-30.248386
0,-0.5959393733100113$-0.015016705953906475,-1.0,-0.5809226673561049$-0.014444519134092303,-30.30785
0,-0.6114177736762235$-0.015478400366212206,-1.0,-0.5959393733100113$-0.015016705953906475,-30.355827
0,-0.6272451245082828$-0.01582735083205932,-1.0,-0.6114177736762235$-0.015478400366212206,-30.421722
0,-0.6433075933715048$-0.016062468863221928,-1.0,-0.6272451245082828$-0.01582735083205932,-30.352325
0,-0.6594914208612063$-0.016183827489701454,-1.0,-0.6433075933715048$-0.016062468863221928,-30.264542
0,-0.6756840517463791$-0.01619263088517288,-1.0,-0.6594914208612063$-0.016183827489701454,-30.18298
0,-0.6917752075597525$-0.01609115581337337,-1.0,-0.6756840517463791$-0.01619263088517288,-30.086971
0,-0.7076578747768374$-0.015882667217084874,-1.0,-0.6917752075597525$-0.01609115581337337,-29.900284
0,-0.7232291865237385$-0.015571311746901042,-1.0,-0.7076578747768374$-0.015882667217084874,-29.627163
0,-0.7383911807170684$-0.015161994193329933,-1.0,-0.7232291865237385$-0.015571311746901042,-29.377634
0,-0.7530514232731684$-0.014660242556100036,-1.0,-0.7383911807170684$-0.015161994193329933,-29.15278
0,-0.7671234910924466$-0.014072067819278172,-1.0,-0.7530514232731684$-0.014660242556100036,-28.953444
0,-0.7805273155009066$-0.013403824408460021,-1.0,-0.7671234910924466$-0.014072067819278172,-28.79603
