action,newObservation,reward,observation,qValue
0,-0.5445752406030667$-0.0008491367512760482,-1.0,-0.5437261038517907$0.0,-31.359806
0,-0.5462671576826023$-0.0016919170795355073,-1.0,-0.5445752406030667$-0.0008491367512760482,-31.198595
2,-0.546789192909288$-0.0005220352266857486,-1.0,-0.5462671576826023$-0.0016919170795355073,-31.009987
0,-0.5481374402788265$-0.0013482473695385173,-1.0,-0.546789192909288$-0.0005220352266857486,-31.2399
2,-0.5483018138466537$-0.000164373567827221,-1.0,-0.5481374402788265$-0.0013482473695385173,-31.066788
0,-0.5492810841723788$-0.0009792703257251192,-1.0,-0.5483018138466537$-0.000164373567827221,-31.29411
0,-0.5510679276973165$-0.0017868435249377165,-1.0,-0.5492810841723788$-0.0009792703257251192,-31.126572
2,-0.551648985680731$-0.0005810579834144396,-1.0,-0.5510679276973165$-0.0017868435249377165,-31.007244
0,-0.5530199152915731$-0.001370929610842132,-1.0,-0.551648985680731$-0.0005810579834144396,-31.180117
2,-0.5531704727473407$-0.00015055745576754193,-1.0,-0.5530199152915731$-0.001370929610842132,-31.03598
1,-0.5530995332851808$7.093946215984247e-05,-1.0,-0.5531704727473407$-0.00015055745576754193,-31.276173
0,-0.553807626863746$-0.0007080935785651484,-1.0,-0.5530995332851808$7.093946215984247e-05,-31.291931
0,-0.555289464068608$-0.001481837204862067,-1.0,-0.553807626863746$-0.0007080935785651484,-31.13404
0,-0.5575339790013489$-0.0022445149327409686,-1.0,-0.555289464068608$-0.001481837204862067,-31.040512
0,-0.5605244193275655$-0.0029904403262165473,-1.0,-0.5575339790013489$-0.0022445149327409686,-30.999384
0,-0.5642384833959846$-0.003714064068419071,-1.0,-0.5605244193275655$-0.0029904403262165473,-30.960825
0,-0.5686485041945406$-0.004410020798556017,-1.0,-0.5642384833959846$-0.003714064068419071,-30.925121
0,-0.5737216796483324$-0.005073175453791775,-1.0,-0.5686485041945406$-0.004410020798556017,-30.892529
0,-0.5794203483665805$-0.0056986687182480605,-1.0,-0.5737216796483324$-0.005073175453791775,-30.863293
0,-0.5857023094023216$-0.006281961035741033,-1.0,-0.5794203483665805$-0.0056986687182480605,-30.837631
0,-0.59252118390602$-0.006818874503698437,-1.0,-0.5857023094023216$-0.006281961035741033,-30.863968
0,-0.5998268157544716$-0.007305631848451602,-1.0,-0.59252118390602$-0.006818874503698437,-30.919407
0,-0.6075657073558$-0.0077388916013283356,-1.0,-0.5998268157544716$-0.007305631848451602,-30.983082
0,-0.6156814859187327$-0.00811577856293274,-1.0,-0.6075657073558$-0.0077388916013283356,-31.05452
0,-0.6241153945871174$-0.008433908668384622,-1.0,-0.6156814859187327$-0.00811577856293274,-31.126747
0,-0.6328068020403683$-0.008691407453250883,-1.0,-0.6241153945871174$-0.008433908668384622,-31.154408
0,-0.6416937235077781$-0.008886921467409723,-1.0,-0.6328068020403683$-0.008691407453250883,-31.176601
1,-0.6497133456935911$-0.008019622185813032,-1.0,-0.6416937235077781$-0.008886921467409723,-31.215683
0,-0.6578095133202533$-0.008096167626662194,-1.0,-0.6497133456935911$-0.008019622185813032,-31.190031
0,-0.6659260773985822$-0.00811656407832894,-1.0,-0.6578095133202533$-0.008096167626662194,-31.134092
0,-0.6740073275685128$-0.00808125016993053,-1.0,-0.6659260773985822$-0.00811656407832894,-31.084568
2,-0.679998405624847$-0.005991078056334259,-1.0,-0.6740073275685128$-0.00808125016993053,-31.104103
2,-0.6838590539413585$-0.003860648316511505,-1.0,-0.679998405624847$-0.005991078056334259,-31.136143
2,-0.6855635231793615$-0.0017044692380030878,-1.0,-0.6838590539413585$-0.003860648316511505,-31.056213
0,-0.6871004941996393$-0.0015369710202777665,-1.0,-0.6855635231793615$-0.0017044692380030878,-31.26329
2,-0.6864597863607443$0.0006407078388949575,-1.0,-0.6871004941996393$-0.0015369710202777665,-30.983444
2,-0.6836456405744584$0.002814145786285944,-1.0,-0.6864597863607443$0.0006407078388949575,-30.982296
2,-0.6786767350932604$0.004968905481197998,-1.0,-0.6836456405744584$0.002814145786285944,-31.051117
0,-0.6735862500250297$0.005090485068230693,-1.0,-0.6786767350932604$0.004968905481197998,-31.642036
2,-0.6664084357119098$0.007177814313119903,-1.0,-0.6735862500250297$0.005090485068230693,-31.140682
1,-0.6581920156850036$0.008216420026906118,-1.0,-0.6664084357119098$0.007177814313119903,-31.236578
1,-0.6489933533949681$0.009198662290035558,-1.0,-0.6581920156850036$0.008216420026906118,-31.037039
2,-0.6378762567420438$0.011117096652924287,-1.0,-0.6489933533949681$0.009198662290035558,-30.576097
2,-0.6249187699638911$0.012957486778152836,-1.0,-0.6378762567420438$0.011117096652924287,-30.244427
2,-0.6102130306956619$0.014705739268229143,-1.0,-0.6249187699638911$0.012957486778152836,-29.911938
2,-0.5938649699307603$0.01634806076490157,-1.0,-0.6102130306956619$0.014705739268229143,-29.581142
2,-0.5759938069854802$0.01787116294528016,-1.0,-0.5938649699307603$0.01634806076490157,-29.343948
2,-0.5567312974720843$0.019262509513395917,-1.0,-0.5759938069854802$0.01787116294528016,-29.265911
2,-0.5362207030240611$0.020510594448023164,-1.0,-0.5567312974720843$0.019262509513395917,-29.264688
2,-0.5146154667406481$0.02160523628341309,-1.0,-0.5362207030240611$0.020510594448023164,-29.29203
2,-0.4920775971182584$0.0225378696223897,-1.0,-0.5146154667406481$0.02160523628341309,-29.35623
2,-0.4687757841536656$0.02330181296459276,-1.0,-0.4920775971182584$0.0225378696223897,-29.446423
0,-0.44688329242505354$0.021892491728612053,-1.0,-0.4687757841536656$0.02330181296459276,-29.847319
1,-0.4255611009816061$0.02132219144344745,-1.0,-0.44688329242505354$0.021892491728612053,-30.088375
1,-0.4049636372261289$0.020597463755477212,-1.0,-0.4255611009816061$0.02132219144344745,-30.320166
0,-0.38623727142553044$0.01872636580059844,-1.0,-0.4049636372261289$0.020597463755477212,-30.439661
0,-0.36951220615097974$0.016725065274550713,-1.0,-0.38623727142553044$0.01872636580059844,-30.550617
