action,newObservation,reward,observation,qValue
0,-0.4195234314403125$-0.0017806426361182946,-1.0,-0.41774278880419424$0.0,-30.806
0,-0.42307201858725374$-0.0035485871469412046,-1.0,-0.4195234314403125$-0.0017806426361182946,-30.669264
0,-0.42836317955324205$-0.005291160965988324,-1.0,-0.42307201858725374$-0.0035485871469412046,-30.5789
0,-0.43535892966543704$-0.006995750112195008,-1.0,-0.42836317955324205$-0.005291160965988324,-30.477158
0,-0.4440087762423444$-0.00864984657690736,-1.0,-0.43535892966543704$-0.006995750112195008,-30.342655
0,-0.45424989206758143$-0.010241115825237039,-1.0,-0.4440087762423444$-0.00864984657690736,-30.194393
0,-0.46600738056095825$-0.01175748849337683,-1.0,-0.45424989206758143$-0.010241115825237039,-30.13889
1,-0.47819465877714734$-0.012187278216189102,-1.0,-0.46600738056095825$-0.01175748849337683,-30.253284
0,-0.49172141582206447$-0.013526757044917128,-1.0,-0.47819465877714734$-0.012187278216189102,-29.927082
0,-0.5064868888141292$-0.014765472992064656,-1.0,-0.49172141582206447$-0.013526757044917128,-29.847652
1,-0.5213806445947383$-0.01489375578060911,-1.0,-0.5064868888141292$-0.014765472992064656,-29.881777
0,-0.5372910362350982$-0.01591039164035991,-1.0,-0.5213806445947383$-0.01489375578060911,-29.870195
0,-0.5540987647969695$-0.01680772856187131,-1.0,-0.5372910362350982$-0.01591039164035991,-29.846786
0,-0.571678062497952$-0.01757929770098251,-1.0,-0.5540987647969695$-0.01680772856187131,-29.84209
0,-0.589898014582736$-0.018219952084784035,-1.0,-0.571678062497952$-0.01757929770098251,-29.867092
2,-0.6066239944186549$-0.01672597983591886,-1.0,-0.589898014582736$-0.018219952084784035,-30.085815
0,-0.6237337036401914$-0.017109709221536516,-1.0,-0.6066239944186549$-0.01672597983591886,-30.25358
0,-0.6411036456430136$-0.017369942002822172,-1.0,-0.6237337036401914$-0.017109709221536516,-30.185345
0,-0.6586104404533524$-0.017506794810338767,-1.0,-0.6411036456430136$-0.017369942002822172,-30.0961
0,-0.6761321079543956$-0.01752166750104317,-1.0,-0.6586104404533524$-0.017506794810338767,-30.006723
1,-0.6925492847008489$-0.016417176746453304,-1.0,-0.6761321079543956$-0.01752166750104317,-30.071218
0,-0.708752893898418$-0.01620360919756914,-1.0,-0.6925492847008489$-0.016417176746453304,-29.82962
0,-0.7246381625972377$-0.01588526869881964,-1.0,-0.708752893898418$-0.01620360919756914,-29.551128
0,-0.7401053981621535$-0.015467235564915825,-1.0,-0.7246381625972377$-0.01588526869881964,-29.296694
0,-0.755060623450962$-0.014955225288808558,-1.0,-0.7401053981621535$-0.015467235564915825,-29.067389
0,-0.7694160652819579$-0.014355441830995911,-1.0,-0.755060623450962$-0.014955225288808558,-28.866074
0,-0.7830904970879283$-0.013674431805970338,-1.0,-0.7694160652819579$-0.014355441830995911,-28.706312
0,-0.7960094424544171$-0.012918945366488774,-1.0,-0.7830904970879283$-0.013674431805970338,-28.5727
1,-0.8071052512127261$-0.011095808758309057,-1.0,-0.7960094424544171$-0.012918945366488774,-28.608913
0,-0.817322002179191$-0.010216750966464946,-1.0,-0.8071052512127261$-0.011095808758309057,-28.57219
0,-0.826610044109976$-0.00928804193078491,-1.0,-0.817322002179191$-0.010216750966464946,-28.456171
0,-0.8349258101069539$-0.008315765996977942,-1.0,-0.826610044109976$-0.00928804193078491,-28.369204
0,-0.8422315920512604$-0.007305781944306528,-1.0,-0.8349258101069539$-0.008315765996977942,-28.32566
2,-0.8464952930877538$-0.004263701036493381,-1.0,-0.8422315920512604$-0.007305781944306528,-28.249798
2,-0.847698633599501$-0.0012033405117472295,-1.0,-0.8464952930877538$-0.004263701036493381,-28.362427
2,-0.8458365154130352$0.0018621181864659003,-1.0,-0.847698633599501$-0.0012033405117472295,-28.572186
2,-0.8409168391125924$0.0049196763004427605,-1.0,-0.8458365154130352$0.0018621181864659003,-28.800014
2,-0.8329607861359034$0.007956052976689044,-1.0,-0.8409168391125924$0.0049196763004427605,-29.055054
2,-0.8220035475643074$0.01095723857159607,-1.0,-0.8329607861359034$0.007956052976689044,-29.109009
2,-0.8080954511880158$0.013908096376291522,-1.0,-0.8220035475643074$0.01095723857159607,-28.936378
2,-0.7913034068519496$0.01679204433606632,-1.0,-0.8080954511880158$0.013908096376291522,-28.854744
0,-0.7737125573153594$0.01759084953659018,-1.0,-0.7913034068519496$0.01679204433606632,-29.288067
2,-0.7534169865818818$0.020295570733477587,-1.0,-0.7737125573153594$0.01759084953659018,-29.131676
2,-0.7305311246598586$0.02288586192202326,-1.0,-0.7534169865818818$0.020295570733477587,-29.003912
2,-0.7051910535492355$0.025340071110623138,-1.0,-0.7305311246598586$0.02288586192202326,-28.828167
2,-0.6775554143332778$0.027635639215957734,-1.0,-0.7051910535492355$0.025340071110623138,-28.521027
2,-0.6478057179350116$0.029749696398266214,-1.0,-0.6775554143332778$0.027635639215957734,-27.925236
0,-0.6181458773969006$0.02965984053811103,-1.0,-0.6478057179350116$0.029749696398266214,-28.148615
2,-0.5867864035961103$0.03135947380079025,-1.0,-0.6181458773969006$0.02965984053811103,-27.280754
2,-0.5539558557273756$0.03283054786873479,-1.0,-0.5867864035961103$0.03135947380079025,-27.172144
1,-0.5208979443531033$0.033057911374272296,-1.0,-0.5539558557273756$0.03283054786873479,-27.339285
2,-0.4868602889915324$0.03403765536157093,-1.0,-0.5208979443531033$0.033057911374272296,-27.174574
2,-0.4520976147696856$0.0347626742218468,-1.0,-0.4868602889915324$0.03403765536157093,-27.384153
2,-0.4168670963381684$0.035230518431517206,-1.0,-0.4520976147696856$0.0347626742218468,-26.77843
2,-0.3814234571351535$0.035443639203014854,-1.0,-0.4168670963381684$0.035230518431517206,-26.702236
2,-0.3460140941961783$0.035409362938975245,-1.0,-0.3814234571351535$0.035443639203014854,-26.868933
2,-0.310874500331807$0.03513959386437128,-1.0,-0.3460140941961783$0.035409362938975245,-27.09791
2,-0.27622422865897306$0.03465027167283396,-1.0,-0.310874500331807$0.03513959386437128,-27.159645
1,-0.24326359356602734$0.03296063509294572,-1.0,-0.27622422865897306$0.03465027167283396,-27.599545
2,-0.21116624324316713$0.032097350322860214,-1.0,-0.24326359356602734$0.03296063509294572,-27.693846
2,-0.18008379619197257$0.031082447051194572,-1.0,-0.21116624324316713$0.032097350322860214,-27.464062
2,-0.1501452976566491$0.02993849853532346,-1.0,-0.18008379619197257$0.031082447051194572,-27.274288
0,-0.12345744266731692$0.02668785498933218,-1.0,-0.1501452976566491$0.02993849853532346,-27.367233
2,-0.09810006928157096$0.02535737338574597,-1.0,-0.12345744266731692$0.02668785498933218,-28.23258
2,-0.07413520930955855$0.023964859972012406,-1.0,-0.09810006928157096$0.02535737338574597,-28.16167
0,-0.053608773454497605$0.02052643585506095,-1.0,-0.07413520930955855$0.023964859972012406,-28.015606
0,-0.03655007584561214$0.017058697608885464,-1.0,-0.053608773454497605$0.02052643585506095,-28.388351
0,-0.022976364323181474$0.013573711522430663,-1.0,-0.03655007584561214$0.017058697608885464,-28.432878
0,-0.012896716127024147$0.010079648196157327,-1.0,-0.022976364323181474$0.013573711522430663,-28.289396
0,-0.0063151970047938405$0.006581519122230307,-1.0,-0.012896716127024147$0.010079648196157327,-28.1167
0,-0.0032332292267100425$0.003081967778083798,-1.0,-0.0063151970047938405$0.006581519122230307,-28.073572
1,-0.002651143844621938$0.0005820853820881046,-1.0,-0.0032332292267100425$0.003081967778083798,-28.382225
0,-0.005568979391609196$-0.002917835546987258,-1.0,-0.002651143844621938$0.0005820853820881046,-28.259996
0,-0.011986466044482925$-0.006417486652873729,-1.0,-0.005568979391609196$-0.002917835546987258,-28.413963
0,-0.02190233652362853$-0.009915870479145605,-1.0,-0.011986466044482925$-0.006417486652873729,-28.538023
0,-0.03531281218028198$-0.013410475656653452,-1.0,-0.02190233652362853$-0.009915870479145605,-28.310364
0,-0.05220927226188424$-0.016896460081602258,-1.0,-0.03531281218028198$-0.013410475656653452,-27.898754
0,-0.07257512964188204$-0.020365857379997805,-1.0,-0.05220927226188424$-0.016896460081602258,-27.507042
0,-0.09638196530149198$-0.02380683565960994,-1.0,-0.07257512964188204$-0.020365857379997805,-27.143177
2,-0.12158502035843474$-0.02520305505694275,-1.0,-0.09638196530149198$-0.02380683565960994,-27.059925
0,-0.15012360332517435$-0.028538582966739615,-1.0,-0.12158502035843474$-0.02520305505694275,-26.827211
0,-0.18191290066914287$-0.03178929734396852,-1.0,-0.15012360332517435$-0.028538582966739615,-26.575094
0,-0.21683905826565641$-0.03492615759651356,-1.0,-0.18191290066914287$-0.03178929734396852,-26.359512
0,-0.2547546426245258$-0.03791558435886936,-1.0,-0.21683905826565641$-0.03492615759651356,-25.928162
0,-0.29547495678126634$-0.04072031415674055,-1.0,-0.2547546426245258$-0.03791558435886936,-25.70697
0,-0.3387757362642022$-0.04330077948293588,-1.0,-0.29547495678126634$-0.04072031415674055,-25.741863
0,-0.3843927458199511$-0.04561700955574887,-1.0,-0.3387757362642022$-0.04330077948293588,-25.543114
0,-0.4320237163809938$-0.04763097056104271,-1.0,-0.3843927458199511$-0.04561700955574887,-25.113285
0,-0.4813328930189169$-0.04930917663792313,-1.0,-0.4320237163809938$-0.04763097056104271,-24.895527
0,-0.5319582150390185$-0.05062532202010162,-1.0,-0.4813328930189169$-0.04930917663792313,-25.002811
0,-0.5835208478349029$-0.05156263279588431,-1.0,-0.5319582150390185$-0.05062532202010162,-24.82933
2,-0.6336364817249872$-0.050115633890084325,-1.0,-0.5835208478349029$-0.05156263279588431,-25.37052
0,-0.6839417405123245$-0.05030525878733727,-1.0,-0.6336364817249872$-0.050115633890084325,-24.544445
1,-0.7330902704112432$-0.04914852989891869,-1.0,-0.6839417405123245$-0.05030525878733727,-23.773724
0,-0.7817690217742755$-0.0486787513630323,-1.0,-0.7330902704112432$-0.04914852989891869,-23.045652
0,-0.8296993570049932$-0.04793033523071766,-1.0,-0.7817690217742755$-0.0486787513630323,-22.75244
0,-0.8766432631465556$-0.04694390614156236,-1.0,-0.8296993570049932$-0.04793033523071766,-22.508022
0,-0.9224073404657256$-0.045764077319169934,-1.0,-0.8766432631465556$-0.04694390614156236,-22.317081
