action,newObservation,reward,observation,qValue
0,-0.47000408831517276$-0.0014106704647797396,-1.0,-0.46859341785039305$0.0,-31.087221
0,-0.47281498929198706$-0.002810900976814313,-1.0,-0.47000408831517276$-0.0014106704647797396,-31.004261
0,-0.4770052969510786$-0.0041903076590914905,-1.0,-0.47281498929198706$-0.002810900976814313,-30.932417
0,-0.4825439188487692$-0.005538621897690613,-1.0,-0.4770052969510786$-0.0041903076590914905,-30.875965
1,-0.4883896742846793$-0.005845755435910107,-1.0,-0.4825439188487692$-0.005538621897690613,-30.957575
0,-0.49549900721376533$-0.0071093329290860775,-1.0,-0.4883896742846793$-0.005845755435910107,-30.878654
0,-0.5038188388851224$-0.008319831671357006,-1.0,-0.49549900721376533$-0.0071093329290860775,-30.867626
0,-0.5132869330354405$-0.009468094150318154,-1.0,-0.5038188388851224$-0.008319831671357006,-30.519403
0,-0.5238323536699401$-0.01054542063449958,-1.0,-0.5132869330354405$-0.009468094150318154,-30.449932
0,-0.5353760224690457$-0.011543668799105638,-1.0,-0.5238323536699401$-0.01054542063449958,-30.394005
1,-0.5468313802928648$-0.01145535782381914,-1.0,-0.5353760224690457$-0.011543668799105638,-30.426336
1,-0.5581126346209699$-0.011281254328105169,-1.0,-0.5468313802928648$-0.01145535782381914,-30.49327
0,-0.5701354972812712$-0.01202286266030124,-1.0,-0.5581126346209699$-0.011281254328105169,-30.448633
0,-0.5828104672334568$-0.012674969952185502,-1.0,-0.5701354972812712$-0.01202286266030124,-30.40783
0,-0.596043681289862$-0.01323321405640525,-1.0,-0.5828104672334568$-0.012674969952185502,-30.4736
0,-0.6097378258256927$-0.013694144535830762,-1.0,-0.596043681289862$-0.01323321405640525,-30.546295
2,-0.621793093909606$-0.012055268083913327,-1.0,-0.6097378258256927$-0.013694144535830762,-30.691893
0,-0.6341225100054222$-0.01232941609581621,-1.0,-0.621793093909606$-0.012055268083913327,-30.843124
0,-0.6466381034697837$-0.012515593464361536,-1.0,-0.6341225100054222$-0.01232941609581621,-30.77934
0,-0.6592517145256047$-0.012613611055821063,-1.0,-0.6466381034697837$-0.012515593464361536,-30.684975
0,-0.6718757796901712$-0.01262406516456647,-1.0,-0.6592517145256047$-0.012613611055821063,-30.600294
0,-0.6844240814946552$-0.012548301804483908,-1.0,-0.6718757796901712$-0.01262406516456647,-30.525738
0,-0.6968124485883246$-0.0123883670936694,-1.0,-0.6844240814946552$-0.012548301804483908,-30.460663
2,-0.7069593942439647$-0.01014694565564015,-1.0,-0.6968124485883246$-0.0123883670936694,-30.521109
0,-0.7167994473711723$-0.009840053127207544,-1.0,-0.7069593942439647$-0.01014694565564015,-30.619204
2,-0.7242702730131844$-0.007470825642012046,-1.0,-0.7167994473711723$-0.009840053127207544,-30.580336
2,-0.7293253387583059$-0.005055065745121448,-1.0,-0.7242702730131844$-0.007470825642012046,-30.547733
2,-0.7319335608464581$-0.0026082220881522497,-1.0,-0.7293253387583059$-0.005055065745121448,-30.498285
2,-0.7320790309214028$-0.00014547007494464638,-1.0,-0.7319335608464581$-0.0026082220881522497,-30.505371
2,-0.7297608643437485$0.0023181665776542365,-1.0,-0.7320790309214028$-0.00014547007494464638,-30.530012
2,-0.7249931915160455$0.004767672827703035,-1.0,-0.7297608643437485$0.0023181665776542365,-30.608524
2,-0.7178052934228643$0.0071878980931812525,-1.0,-0.7249931915160455$0.004767672827703035,-30.639103
2,-0.7082418622980817$0.009563431124782496,-1.0,-0.7178052934228643$0.0071878980931812525,-30.646149
2,-0.6963633487333036$0.01187851356477806,-1.0,-0.7082418622980817$0.009563431124782496,-30.608635
2,-0.6822463384879521$0.014117010245351516,-1.0,-0.6963633487333036$0.01187851356477806,-30.62585
2,-0.6659838868175575$0.016262451670394605,-1.0,-0.6822463384879521$0.014117010245351516,-30.202366
2,-0.6476857266097688$0.01829816020778877,-1.0,-0.6659838868175575$0.016262451670394605,-29.746567
2,-0.6274782604992618$0.020207466110506934,-1.0,-0.6476857266097688$0.01829816020778877,-29.323776
0,-0.607504247934526$0.019974012564735893,-1.0,-0.6274782604992618$0.020207466110506934,-29.555908
2,-0.5859075687403857$0.021596679194140236,-1.0,-0.607504247934526$0.019974012564735893,-28.851658
2,-0.5628462902981942$0.02306127844219151,-1.0,-0.5859075687403857$0.021596679194140236,-28.604177
0,-0.5404913351498861$0.02235495514830807,-1.0,-0.5628462902981942$0.02306127844219151,-29.110893
2,-0.5170097400278897$0.023481595121996456,-1.0,-0.5404913351498861$0.02235495514830807,-28.94784
2,-0.49257755945449677$0.02443218057339292,-1.0,-0.5170097400278897$0.023481595121996456,-29.027763
1,-0.46837770231024395$0.024199857144252827,-1.0,-0.49257755945449677$0.02443218057339292,-29.291796
2,-0.4435901114336564$0.024787590876587575,-1.0,-0.46837770231024395$0.024199857144252827,-29.620481
2,-0.41839684024167695$0.025193271191979456,-1.0,-0.4435901114336564$0.024787590876587575,-29.693356
2,-0.39297955008109364$0.025417290160583333,-1.0,-0.41839684024167695$0.025193271191979456,-29.632025
2,-0.3675170247705105$0.025462525310583146,-1.0,-0.39297955008109364$0.025417290160583333,-29.60365
2,-0.3421828022391589$0.02533422253135159,-1.0,-0.3675170247705105$0.025462525310583146,-29.556932
2,-0.3171430167575163$0.025039785481642606,-1.0,-0.3421828022391589$0.02533422253135159,-29.547035
2,-0.2925545314865204$0.02458848527099594,-1.0,-0.3171430167575163$0.025039785481642606,-29.591465
2,-0.2685634216208007$0.023991109865719645,-1.0,-0.2925545314865204$0.02458848527099594,-29.655716
2,-0.24530384551976842$0.023259576101032308,-1.0,-0.2685634216208007$0.023991109865719645,-29.692986
2,-0.22289731737019924$0.022406528149569165,-1.0,-0.24530384551976842$0.023259576101032308,-29.692102
0,-0.20345237240688951$0.019444944963309743,-1.0,-0.22289731737019924$0.022406528149569165,-29.742298
0,-0.18705603590545153$0.016396336501437993,-1.0,-0.20345237240688951$0.019444944963309743,-29.910952
0,-0.17377628453008478$0.013279751375366751,-1.0,-0.18705603590545153$0.016396336501437993,-29.815395
0,-0.16366442848646037$0.010111856043624422,-1.0,-0.17377628453008478$0.013279751375366751,-29.681194
0,-0.15675723483677004$0.006907193649690329,-1.0,-0.16366442848646037$0.010111856043624422,-29.489851
0,-0.15307865419718264$0.003678580639587396,-1.0,-0.15675723483677004$0.006907193649690329,-29.407082
0,-0.15264105212988757$0.000437602067295068,-1.0,-0.15307865419718264$0.003678580639587396,-29.492146
0,-0.15544588150056823$-0.0028048293706806732,-1.0,-0.15264105212988757$0.000437602067295068,-29.606638
0,-0.1614837632108406$-0.0060378817102723584,-1.0,-0.15544588150056823$-0.0028048293706806732,-29.54465
0,-0.17073397149430197$-0.009250208283461372,-1.0,-0.1614837632108406$-0.0060378817102723584,-29.35384
0,-0.1831633484483781$-0.012429376954076116,-1.0,-0.17073397149430197$-0.009250208283461372,-29.063545
0,-0.19872470279740992$-0.015561354349031836,-1.0,-0.1831633484483781$-0.012429376954076116,-28.791296
0,-0.21735478172180248$-0.018630078924392567,-1.0,-0.19872470279740992$-0.015561354349031836,-28.538342
