action,newObservation,reward,observation,qValue
0,-0.5148596091726619$-0.001073585006405244,-1.0,-0.5137860241662567$0.0,-31.316906
1,-0.5159987304188556$-0.0011391212461936214,-1.0,-0.5148596091726619$-0.001073585006405244,-31.384157
0,-0.5181948470654553$-0.002196116646599736,-1.0,-0.5159987304188556$-0.0011391212461936214,-31.29989
0,-0.5214314914007356$-0.0032366443352803143,-1.0,-0.5181948470654553$-0.002196116646599736,-31.284363
0,-0.525684390252973$-0.004252898852237329,-1.0,-0.5214314914007356$-0.0032366443352803143,-31.248274
0,-0.5309216470973599$-0.005237256844386878,-1.0,-0.525684390252973$-0.004252898852237329,-31.000174
0,-0.5371039868231027$-0.0061823397257428315,-1.0,-0.5309216470973599$-0.005237256844386878,-30.85286
0,-0.5441850651736702$-0.007081078350567508,-1.0,-0.5371039868231027$-0.0061823397257428315,-30.79839
0,-0.5521118444829042$-0.007926779309234,-1.0,-0.5441850651736702$-0.007081078350567508,-30.74496
0,-0.5608250364661959$-0.008713191983291676,-1.0,-0.5521118444829042$-0.007926779309234,-30.692955
0,-0.5702596114955755$-0.00943457502937966,-1.0,-0.5608250364661959$-0.008713191983291676,-30.642742
0,-0.5803453720413063$-0.010085760545730842,-1.0,-0.5702596114955755$-0.00943457502937966,-30.594822
0,-0.5910075858947602$-0.010662213853453888,-1.0,-0.5803453720413063$-0.010085760545730842,-30.615982
0,-0.6021676725304799$-0.011160086635719643,-1.0,-0.5910075858947602$-0.010662213853453888,-30.715393
0,-0.6137439336805809$-0.011576261150100985,-1.0,-0.6021676725304799$-0.011160086635719643,-30.79789
2,-0.6236523170587078$-0.00990838337812696,-1.0,-0.6137439336805809$-0.011576261150100985,-30.916637
2,-0.6318215163038826$-0.008169199245174785,-1.0,-0.6236523170587078$-0.00990838337812696,-31.108496
0,-0.6401932296522161$-0.008371713348333552,-1.0,-0.6318215163038826$-0.008169199245174785,-31.214052
2,-0.6467082072612077$-0.006514977608991576,-1.0,-0.6401932296522161$-0.008371713348333552,-31.268044
0,-0.6533207121164901$-0.006612504855282418,-1.0,-0.6467082072612077$-0.006514977608991576,-31.382496
0,-0.6599846751401963$-0.006663963023706238,-1.0,-0.6533207121164901$-0.006612504855282418,-31.332737
0,-0.6666540464275392$-0.006669371287342962,-1.0,-0.6599846751401963$-0.006663963023706238,-31.288038
0,-0.6732831366908922$-0.006629090263352969,-1.0,-0.6666540464275392$-0.006669371287342962,-31.248661
0,-0.6798269452272108$-0.006543808536318536,-1.0,-0.6732831366908922$-0.006629090263352969,-31.19791
0,-0.686241471154295$-0.0064145259270842105,-1.0,-0.6798269452272108$-0.006543808536318536,-31.128609
2,-0.6904840051761062$-0.004242534021811205,-1.0,-0.686241471154295$-0.0064145259270842105,-31.051748
2,-0.6925265370566617$-0.0020425318805554773,-1.0,-0.6904840051761062$-0.004242534021811205,-30.965878
2,-0.6923556505492574$0.00017088650740429553,-1.0,-0.6925265370566617$-0.0020425318805554773,-30.911146
2,-0.689972466372073$0.002383184177184449,-1.0,-0.6923556505492574$0.00017088650740429553,-30.897125
2,-0.6853926471400933$0.004579819231979743,-1.0,-0.689972466372073$0.002383184177184449,-30.96556
2,-0.6786464630821314$0.006746184057961923,-1.0,-0.6853926471400933$0.004579819231979743,-31.082027
1,-0.6707789023512678$0.0078675607308636,-1.0,-0.6786464630821314$0.006746184057961923,-31.380754
0,-0.6628430100684349$0.007935892282832896,-1.0,-0.6707789023512678$0.0078675607308636,-31.421635
1,-0.6538928948773025$0.008950115191132379,-1.0,-0.6628430100684349$0.007935892282832896,-31.110132
2,-0.6429902687667304$0.010902626110572126,-1.0,-0.6538928948773025$0.008950115191132379,-30.640654
0,-0.6322112297851326$0.010779038981597818,-1.0,-0.6429902687667304$0.010902626110572126,-30.80756
2,-0.6196319353008918$0.012579294484240736,-1.0,-0.6322112297851326$0.010779038981597818,-30.2553
2,-0.6053423144484779$0.014289620852413882,-1.0,-0.6196319353008918$0.012579294484240736,-29.930658
2,-0.589445743475914$0.015896570972563792,-1.0,-0.6053423144484779$0.014289620852413882,-29.607643
1,-0.5730585258674225$0.016387217608491617,-1.0,-0.589445743475914$0.015896570972563792,-29.63931
2,-0.5553017197914937$0.017756806075928753,-1.0,-0.5730585258674225$0.016387217608491617,-29.527664
2,-0.536307499940779$0.018994219850714717,-1.0,-0.5553017197914937$0.017756806075928753,-29.522802
2,-0.51621798774765$0.020089512193128913,-1.0,-0.536307499940779$0.018994219850714717,-29.535
2,-0.4951838269401567$0.021034160807493332,-1.0,-0.51621798774765$0.020089512193128913,-29.582241
2,-0.4733625202383033$0.021821306701853452,-1.0,-0.4951838269401567$0.021034160807493332,-29.65194
1,-0.45191656079215176$0.021445959446151543,-1.0,-0.4733625202383033$0.021821306701853452,-29.818325
