action,newObservation,reward,observation,qValue
0,-0.4631560338109441$-0.0014616184993215809,-1.0,-0.46169441531162253$0.0,-31.025566
0,-0.4660684927634313$-0.0029124589524872216,-1.0,-0.4631560338109441$-0.0014616184993215809,-30.936047
0,-0.47041028991394895$-0.0043417971505176605,-1.0,-0.4660684927634313$-0.0029124589524872216,-30.862518
2,-0.47414931006179883$-0.0037390201478498713,-1.0,-0.47041028991394895$-0.0043417971505176605,-30.943619
0,-0.47925784238898156$-0.005108532327182712,-1.0,-0.47414931006179883$-0.0037390201478498713,-30.8806
0,-0.4856979518129764$-0.006440109423994858,-1.0,-0.47925784238898156$-0.005108532327182712,-30.83339
0,-0.4934217053219093$-0.0077237535089329235,-1.0,-0.4856979518129764$-0.006440109423994858,-30.812262
0,-0.502371477824265$-0.00894977250235557,-1.0,-0.4934217053219093$-0.0077237535089329235,-30.76474
0,-0.5124803474757005$-0.010108869651435495,-1.0,-0.502371477824265$-0.00894977250235557,-30.440742
1,-0.5226725898763092$-0.010192242400608731,-1.0,-0.5124803474757005$-0.010108869651435495,-30.437056
0,-0.5338717786608946$-0.011199188784585526,-1.0,-0.5226725898763092$-0.010192242400608731,-30.426535
0,-0.5459939321186998$-0.012122153457805183,-1.0,-0.5338717786608946$-0.011199188784585526,-30.382557
0,-0.5589482482356023$-0.01295431611690247,-1.0,-0.5459939321186998$-0.012122153457805183,-30.353722
0,-0.5726379399653724$-0.0136896917297701,-1.0,-0.5589482482356023$-0.01295431611690247,-30.307743
0,-0.5869611632547969$-0.014323223289424496,-1.0,-0.5726379399653724$-0.0136896917297701,-30.278961
0,-0.601812025322561$-0.014850862067764085,-1.0,-0.5869611632547969$-0.014323223289424496,-30.358122
0,-0.617081655837038$-0.015269630514477099,-1.0,-0.601812025322561$-0.014850862067764085,-30.417486
0,-0.6326593193781711$-0.015577663541133114,-1.0,-0.617081655837038$-0.015269630514477099,-30.457613
0,-0.6484335442971454$-0.015774224918974254,-1.0,-0.6326593193781711$-0.015577663541133114,-30.371622
0,-0.6642932411232427$-0.015859696826097322,-1.0,-0.6484335442971454$-0.015774224918974254,-30.283068
0,-0.6801287832165802$-0.01583554209333751,-1.0,-0.6642932411232427$-0.015859696826097322,-30.192968
